session,part_label,participant,site,market_bonus,forecast_bonus,risk_bonus,quiz_bonus,total_bonus,showup,total_payment,attempted_trades,executed_trades
u36f2qv3,u36f2qv3_64A_2025-01-07,llg4iwii,Lab,3.31,0.13,0.0,0.0,3.44,20.0,23.44,86.0,22.0
u36f2qv3,u36f2qv3_64A_2025-01-07,llg4iwii,Lab,3.31,0.13,0.0,0.0,3.44,20.0,23.44,86.0,22.0
u36f2qv3,u36f2qv3_74V_2025-01-07,n9qhrd1g,Lab,3.32,0.13,0.0,0.0,3.45,20.0,23.45,114.0,26.0
u36f2qv3,u36f2qv3_74V_2025-01-07,n9qhrd1g,Lab,3.32,0.13,0.0,0.0,3.45,20.0,23.45,114.0,26.0
u36f2qv3,u36f2qv3_22U_2025-01-07,kgb6atxv,Lab,3.35,0.14,0.0,0.0,3.49,20.0,23.490000000000002,82.0,16.0
u36f2qv3,u36f2qv3_22U_2025-01-07,kgb6atxv,Lab,3.35,0.14,0.0,0.0,3.49,20.0,23.490000000000002,82.0,16.0
u36f2qv3,u36f2qv3_89Y_2025-01-07,eb2p6ezj,Lab,3.34,0.16,0.0,0.0,3.5,20.0,23.5,74.0,16.0
u36f2qv3,u36f2qv3_89Y_2025-01-07,eb2p6ezj,Lab,3.34,0.16,0.0,0.0,3.5,20.0,23.5,74.0,16.0
u36f2qv3,u36f2qv3_38A_2025-01-07,jxiu1da9,Lab,3.37,0.15,0.0,0.0,3.52,20.0,23.52,116.0,36.0
u36f2qv3,u36f2qv3_38A_2025-01-07,jxiu1da9,Lab,3.37,0.15,0.0,0.0,3.52,20.0,23.52,116.0,36.0
u36f2qv3,u36f2qv3_70S_2025-01-07,3q4nt20o,Lab,3.38,0.15,0.0,0.0,3.53,20.0,23.53,112.0,18.0
u36f2qv3,u36f2qv3_70S_2025-01-07,3q4nt20o,Lab,3.38,0.15,0.0,0.0,3.53,20.0,23.53,112.0,18.0
u36f2qv3,u36f2qv3_85H_2025-01-07,cg7ahbmx,Lab,3.36,0.13,0.0,0.0,3.49,20.0,23.490000000000002,116.0,30.0
u36f2qv3,u36f2qv3_85H_2025-01-07,cg7ahbmx,Lab,3.36,0.13,0.0,0.0,3.49,20.0,23.490000000000002,116.0,30.0
u36f2qv3,u36f2qv3_78X_2025-01-07,t54gcz1y,Lab,3.26,0.13,0.0,0.0,3.39,20.0,23.39,144.0,28.0
u36f2qv3,u36f2qv3_78X_2025-01-07,t54gcz1y,Lab,3.26,0.13,0.0,0.0,3.39,20.0,23.39,144.0,28.0
u36f2qv3,u36f2qv3_45F_2025-01-07,gzosnrqb,Lab,3.15,0.11,0.0,0.0,3.26,20.0,23.259999999999998,88.0,18.0
u36f2qv3,u36f2qv3_45F_2025-01-07,gzosnrqb,Lab,3.15,0.11,0.0,0.0,3.26,20.0,23.259999999999998,88.0,18.0
u36f2qv3,u36f2qv3_60K_2025-01-07,hu681tsz,Lab,3.33,0.13,0.0,0.0,3.46,20.0,23.46,146.0,32.0
u36f2qv3,u36f2qv3_60K_2025-01-07,hu681tsz,Lab,3.33,0.13,0.0,0.0,3.46,20.0,23.46,146.0,32.0
u36f2qv3,u36f2qv3_58T_2025-01-07,wx7rdo65,Lab,3.42,0.19,0.0,0.0,3.61,20.0,23.61,158.0,16.0
u36f2qv3,u36f2qv3_58T_2025-01-07,wx7rdo65,Lab,3.42,0.19,0.0,0.0,3.61,20.0,23.61,158.0,16.0
u36f2qv3,u36f2qv3_75L_2025-01-07,ervq31by,Lab,3.28,0.15,0.0,0.0,3.43,20.0,23.43,98.0,24.0
u36f2qv3,u36f2qv3_75L_2025-01-07,ervq31by,Lab,3.28,0.15,0.0,0.0,3.43,20.0,23.43,98.0,24.0
u36f2qv3,u36f2qv3_82H_2025-01-07,bjw7hsq3,Lab,3.28,0.13,0.0,0.0,3.41,20.0,23.41,146.0,30.0
u36f2qv3,u36f2qv3_82H_2025-01-07,bjw7hsq3,Lab,3.28,0.13,0.0,0.0,3.41,20.0,23.41,146.0,30.0
u36f2qv3,u36f2qv3_74R_2025-01-07,7m98jlw3,Lab,3.25,0.14,0.0,0.0,3.39,20.0,23.39,118.0,34.0
u36f2qv3,u36f2qv3_74R_2025-01-07,7m98jlw3,Lab,3.25,0.14,0.0,0.0,3.39,20.0,23.39,118.0,34.0
u36f2qv3,u36f2qv3_30L_2025-01-07,v07pazv5,Lab,3.43,0.16,0.0,0.0,3.59,20.0,23.59,112.0,40.0
u36f2qv3,u36f2qv3_30L_2025-01-07,v07pazv5,Lab,3.43,0.16,0.0,0.0,3.59,20.0,23.59,112.0,40.0
u36f2qv3,u36f2qv3_65X_2025-01-07,o5mifhh3,Lab,3.39,0.13,0.0,0.0,3.52,20.0,23.52,112.0,30.0
u36f2qv3,u36f2qv3_65X_2025-01-07,o5mifhh3,Lab,3.39,0.13,0.0,0.0,3.52,20.0,23.52,112.0,30.0
u36f2qv3,u36f2qv3_19U_2025-01-07,782ujap7,Lab,3.32,0.1,0.0,0.0,3.42,20.0,23.42,148.0,30.0
u36f2qv3,u36f2qv3_19U_2025-01-07,782ujap7,Lab,3.32,0.1,0.0,0.0,3.42,20.0,23.42,148.0,30.0
u36f2qv3,u36f2qv3_09U_2025-01-07,4glmsd1o,Lab,3.59,0.11,0.0,0.0,3.7,20.0,23.7,92.0,34.0
u36f2qv3,u36f2qv3_09U_2025-01-07,4glmsd1o,Lab,3.59,0.11,0.0,0.0,3.7,20.0,23.7,92.0,34.0
u36f2qv3,u36f2qv3_83A_2025-01-07,wmwb7gxw,Lab,3.16,0.15,0.0,0.0,3.31,20.0,23.31,88.0,22.0
u36f2qv3,u36f2qv3_83A_2025-01-07,wmwb7gxw,Lab,3.16,0.15,0.0,0.0,3.31,20.0,23.31,88.0,22.0
u36f2qv3,u36f2qv3_52T_2025-01-07,5pxskyly,Lab,3.39,0.14,0.0,0.0,3.53,20.0,23.53,98.0,24.0
u36f2qv3,u36f2qv3_52T_2025-01-07,5pxskyly,Lab,3.39,0.14,0.0,0.0,3.53,20.0,23.53,98.0,24.0
1vpzr064,1vpzr064_31Z_2025-01-09,0ln34kmf,Lab,3.39,0.15,0.0,0.0,3.54,20.0,23.54,104.0,20.0
1vpzr064,1vpzr064_31Z_2025-01-09,0ln34kmf,Lab,3.39,0.15,0.0,0.0,3.54,20.0,23.54,104.0,20.0
1vpzr064,1vpzr064_16E_2025-01-09,pl7qoxqm,Lab,3.2,0.09,0.0,0.0,3.29,20.0,23.29,94.0,26.0
1vpzr064,1vpzr064_16E_2025-01-09,pl7qoxqm,Lab,3.2,0.09,0.0,0.0,3.29,20.0,23.29,94.0,26.0
1vpzr064,1vpzr064_99N_2025-01-09,y9ak1dd4,Lab,3.36,0.14,0.0,0.0,3.5,20.0,23.5,76.0,20.0
1vpzr064,1vpzr064_99N_2025-01-09,y9ak1dd4,Lab,3.36,0.14,0.0,0.0,3.5,20.0,23.5,76.0,20.0
1vpzr064,1vpzr064_33T_2025-01-09,0zzwzrpl,Lab,3.38,0.15,0.0,0.0,3.53,20.0,23.53,102.0,22.0
1vpzr064,1vpzr064_33T_2025-01-09,0zzwzrpl,Lab,3.38,0.15,0.0,0.0,3.53,20.0,23.53,102.0,22.0
1vpzr064,1vpzr064_20J_2025-01-09,xw2ci1wr,Lab,3.1,0.15,0.0,0.0,3.25,20.0,23.25,108.0,30.0
1vpzr064,1vpzr064_20J_2025-01-09,xw2ci1wr,Lab,3.1,0.15,0.0,0.0,3.25,20.0,23.25,108.0,30.0
1vpzr064,1vpzr064_02T_2025-01-09,x80lgd4n,Lab,3.72,0.15,0.0,0.0,3.87,20.0,23.87,118.0,28.0
1vpzr064,1vpzr064_02T_2025-01-09,x80lgd4n,Lab,3.72,0.15,0.0,0.0,3.87,20.0,23.87,118.0,28.0
1vpzr064,1vpzr064_36Q_2025-01-09,4dr6mfuq,Lab,2.98,0.15,0.0,0.0,3.13,20.0,23.13,110.0,24.0
1vpzr064,1vpzr064_36Q_2025-01-09,4dr6mfuq,Lab,2.98,0.15,0.0,0.0,3.13,20.0,23.13,110.0,24.0
1vpzr064,1vpzr064_39G_2025-01-09,zcdm0u1r,Lab,3.26,0.15,0.0,0.0,3.41,20.0,23.41,148.0,22.0
1vpzr064,1vpzr064_39G_2025-01-09,zcdm0u1r,Lab,3.26,0.15,0.0,0.0,3.41,20.0,23.41,148.0,22.0
1vpzr064,1vpzr064_05N_2025-01-09,hwhugw3j,Lab,3.42,0.13,0.0,0.0,3.55,20.0,23.55,84.0,12.0
1vpzr064,1vpzr064_05N_2025-01-09,hwhugw3j,Lab,3.42,0.13,0.0,0.0,3.55,20.0,23.55,84.0,12.0
1vpzr064,1vpzr064_74T_2025-01-09,wb0dr8z6,Lab,3.45,0.15,0.0,0.0,3.6,20.0,23.6,86.0,20.0
1vpzr064,1vpzr064_74T_2025-01-09,wb0dr8z6,Lab,3.45,0.15,0.0,0.0,3.6,20.0,23.6,86.0,20.0
1vpzr064,1vpzr064_64G_2025-01-09,huq2ijur,Lab,3.44,0.14,0.0,0.0,3.58,20.0,23.58,70.0,16.0
1vpzr064,1vpzr064_64G_2025-01-09,huq2ijur,Lab,3.44,0.14,0.0,0.0,3.58,20.0,23.58,70.0,16.0
1vpzr064,1vpzr064_64M_2025-01-09,pyt4ps6t,Lab,3.5,0.14,0.0,0.0,3.64,20.0,23.64,90.0,14.0
1vpzr064,1vpzr064_64M_2025-01-09,pyt4ps6t,Lab,3.5,0.14,0.0,0.0,3.64,20.0,23.64,90.0,14.0
1vpzr064,1vpzr064_27E_2025-01-09,nb0yc0mg,Lab,3.59,0.14,0.0,0.0,3.73,20.0,23.73,108.0,20.0
1vpzr064,1vpzr064_27E_2025-01-09,nb0yc0mg,Lab,3.59,0.14,0.0,0.0,3.73,20.0,23.73,108.0,20.0
1vpzr064,1vpzr064_60P_2025-01-09,d7kc09i6,Lab,3.77,0.14,0.0,0.0,3.91,20.0,23.91,100.0,30.0
1vpzr064,1vpzr064_60P_2025-01-09,d7kc09i6,Lab,3.77,0.14,0.0,0.0,3.91,20.0,23.91,100.0,30.0
1vpzr064,1vpzr064_15G_2025-01-09,emdfk3d0,Lab,3.34,0.11,0.0,0.0,3.45,20.0,23.45,122.0,28.0
1vpzr064,1vpzr064_15G_2025-01-09,emdfk3d0,Lab,3.34,0.11,0.0,0.0,3.45,20.0,23.45,122.0,28.0
1vpzr064,1vpzr064_13T_2025-01-09,mu7grv7f,Lab,3.22,0.15,0.0,0.0,3.37,20.0,23.37,108.0,22.0
1vpzr064,1vpzr064_13T_2025-01-09,mu7grv7f,Lab,3.22,0.15,0.0,0.0,3.37,20.0,23.37,108.0,22.0
1vpzr064,1vpzr064_63Y_2025-01-09,fg0gf50d,Lab,3.32,0.15,0.0,0.0,3.47,20.0,23.47,104.0,26.0
1vpzr064,1vpzr064_63Y_2025-01-09,fg0gf50d,Lab,3.32,0.15,0.0,0.0,3.47,20.0,23.47,104.0,26.0
1vpzr064,1vpzr064_27M_2025-01-09,3mia7ghl,Lab,3.94,0.15,0.0,0.0,4.09,20.0,24.09,114.0,30.0
1vpzr064,1vpzr064_27M_2025-01-09,3mia7ghl,Lab,3.94,0.15,0.0,0.0,4.09,20.0,24.09,114.0,30.0
1vpzr064,1vpzr064_90R_2025-01-09,p2de5r4j,Lab,3.43,0.11,0.0,0.0,3.54,20.0,23.54,120.0,18.0
1vpzr064,1vpzr064_90R_2025-01-09,p2de5r4j,Lab,3.43,0.11,0.0,0.0,3.54,20.0,23.54,120.0,18.0
1vpzr064,1vpzr064_53Q_2025-01-09,tbsqbfv6,Lab,3.19,0.15,0.0,0.0,3.34,20.0,23.34,96.0,22.0
1vpzr064,1vpzr064_53Q_2025-01-09,tbsqbfv6,Lab,3.19,0.15,0.0,0.0,3.34,20.0,23.34,96.0,22.0
rh51vc2x,rh51vc2x_86S_2025-01-10,gxxdpf5d,Lab,3.38,0.25,0.0,0.0,3.63,20.0,23.63,106.0,24.0
rh51vc2x,rh51vc2x_86S_2025-01-10,gxxdpf5d,Lab,3.38,0.25,0.0,0.0,3.63,20.0,23.63,106.0,24.0
rh51vc2x,rh51vc2x_03U_2025-01-10,qasdu1rq,Lab,3.47,0.1,0.0,0.0,3.57,20.0,23.57,96.0,12.0
rh51vc2x,rh51vc2x_03U_2025-01-10,qasdu1rq,Lab,3.47,0.1,0.0,0.0,3.57,20.0,23.57,96.0,12.0
rh51vc2x,rh51vc2x_47L_2025-01-10,fhtsj9d2,Lab,3.46,0.18,0.0,0.0,3.64,20.0,23.64,112.0,16.0
rh51vc2x,rh51vc2x_47L_2025-01-10,fhtsj9d2,Lab,3.46,0.18,0.0,0.0,3.64,20.0,23.64,112.0,16.0
rh51vc2x,rh51vc2x_62E_2025-01-10,24095d0a,Lab,3.51,0.16,0.0,0.0,3.67,20.0,23.67,104.0,12.0
rh51vc2x,rh51vc2x_62E_2025-01-10,24095d0a,Lab,3.51,0.16,0.0,0.0,3.67,20.0,23.67,104.0,12.0
rh51vc2x,rh51vc2x_42B_2025-01-10,2zo6ihl3,Lab,3.42,0.21,0.0,0.0,3.63,20.0,23.63,116.0,6.0
rh51vc2x,rh51vc2x_42B_2025-01-10,2zo6ihl3,Lab,3.42,0.21,0.0,0.0,3.63,20.0,23.63,116.0,6.0
rh51vc2x,rh51vc2x_46L_2025-01-10,cyk3fo1r,Lab,3.41,0.14,0.0,0.0,3.55,20.0,23.55,116.0,8.0
rh51vc2x,rh51vc2x_46L_2025-01-10,cyk3fo1r,Lab,3.41,0.14,0.0,0.0,3.55,20.0,23.55,116.0,8.0
rh51vc2x,rh51vc2x_48X_2025-01-10,yc6ug7v3,Lab,3.43,0.14,0.0,0.0,3.57,20.0,23.57,98.0,16.0
rh51vc2x,rh51vc2x_48X_2025-01-10,yc6ug7v3,Lab,3.43,0.14,0.0,0.0,3.57,20.0,23.57,98.0,16.0
rh51vc2x,rh51vc2x_57G_2025-01-10,l0z3zxbp,Lab,3.42,0.05,0.0,0.0,3.47,20.0,23.47,114.0,2.0
rh51vc2x,rh51vc2x_57G_2025-01-10,l0z3zxbp,Lab,3.42,0.05,0.0,0.0,3.47,20.0,23.47,114.0,2.0
rh51vc2x,rh51vc2x_08G_2025-01-10,eh3d7y8l,Lab,3.49,0.15,0.0,0.0,3.64,20.0,23.64,98.0,26.0
rh51vc2x,rh51vc2x_08G_2025-01-10,eh3d7y8l,Lab,3.49,0.15,0.0,0.0,3.64,20.0,23.64,98.0,26.0
rh51vc2x,rh51vc2x_62I_2025-01-10,z1zn3zj8,Lab,3.43,0.15,0.0,0.0,3.58,20.0,23.58,110.0,4.0
rh51vc2x,rh51vc2x_62I_2025-01-10,z1zn3zj8,Lab,3.43,0.15,0.0,0.0,3.58,20.0,23.58,110.0,4.0
rh51vc2x,rh51vc2x_25P_2025-01-10,68fngddx,Lab,3.47,0.2,0.0,0.0,3.67,20.0,23.67,108.0,8.0
rh51vc2x,rh51vc2x_25P_2025-01-10,68fngddx,Lab,3.47,0.2,0.0,0.0,3.67,20.0,23.67,108.0,8.0
rh51vc2x,rh51vc2x_09J_2025-01-10,fhl7j9qj,Lab,3.43,0.13,0.0,0.0,3.56,20.0,23.56,116.0,24.0
rh51vc2x,rh51vc2x_09J_2025-01-10,fhl7j9qj,Lab,3.43,0.13,0.0,0.0,3.56,20.0,23.56,116.0,24.0
rh51vc2x,rh51vc2x_16A_2025-01-10,d31ceali,Lab,3.41,0.05,0.0,0.0,3.46,20.0,23.46,116.0,14.0
rh51vc2x,rh51vc2x_16A_2025-01-10,d31ceali,Lab,3.41,0.05,0.0,0.0,3.46,20.0,23.46,116.0,14.0
rh51vc2x,rh51vc2x_97O_2025-01-10,qv8sborv,Lab,3.45,0.1,0.0,0.0,3.55,20.0,23.55,94.0,14.0
rh51vc2x,rh51vc2x_97O_2025-01-10,qv8sborv,Lab,3.45,0.1,0.0,0.0,3.55,20.0,23.55,94.0,14.0
rh51vc2x,rh51vc2x_94Z_2025-01-10,ujf3r8m4,Lab,3.43,0.21,0.0,0.0,3.64,20.0,23.64,104.0,8.0
rh51vc2x,rh51vc2x_94Z_2025-01-10,ujf3r8m4,Lab,3.43,0.21,0.0,0.0,3.64,20.0,23.64,104.0,8.0
rh51vc2x,rh51vc2x_68O_2025-01-10,f5bdy28h,Lab,3.41,0.25,0.0,0.0,3.66,20.0,23.66,116.0,12.0
rh51vc2x,rh51vc2x_68O_2025-01-10,f5bdy28h,Lab,3.41,0.25,0.0,0.0,3.66,20.0,23.66,116.0,12.0
rh51vc2x,rh51vc2x_50P_2025-01-10,gxfhzz00,Lab,3.42,0.23,0.0,0.0,3.65,20.0,23.65,112.0,18.0
rh51vc2x,rh51vc2x_50P_2025-01-10,gxfhzz00,Lab,3.42,0.23,0.0,0.0,3.65,20.0,23.65,112.0,18.0
rh51vc2x,rh51vc2x_93I_2025-01-10,3jx279vs,Lab,3.36,0.15,0.0,0.0,3.51,20.0,23.509999999999998,116.0,16.0
rh51vc2x,rh51vc2x_93I_2025-01-10,3jx279vs,Lab,3.36,0.15,0.0,0.0,3.51,20.0,23.509999999999998,116.0,16.0
rh51vc2x,rh51vc2x_47Y_2025-01-10,1wrxfk2z,Lab,3.42,0.19,0.0,0.0,3.61,20.0,23.61,102.0,22.0
rh51vc2x,rh51vc2x_47Y_2025-01-10,1wrxfk2z,Lab,3.42,0.19,0.0,0.0,3.61,20.0,23.61,102.0,22.0
rh51vc2x,rh51vc2x_25N_2025-01-10,4wukwmjw,Lab,3.42,0.11,0.0,0.0,3.53,20.0,23.53,116.0,14.0
rh51vc2x,rh51vc2x_25N_2025-01-10,4wukwmjw,Lab,3.42,0.11,0.0,0.0,3.53,20.0,23.53,116.0,14.0
o053dd6l,o053dd6l_57T_2025-01-11,rzyrt6ei,Lab,3.19,0.24,0.0,0.0,3.43,20.0,23.43,114.0,16.0
o053dd6l,o053dd6l_57T_2025-01-11,rzyrt6ei,Lab,3.19,0.24,0.0,0.0,3.43,20.0,23.43,114.0,16.0
o053dd6l,o053dd6l_06K_2025-01-11,7seztak0,Lab,3.28,0.11,0.0,0.0,3.39,20.0,23.39,94.0,18.0
o053dd6l,o053dd6l_06K_2025-01-11,7seztak0,Lab,3.28,0.11,0.0,0.0,3.39,20.0,23.39,94.0,18.0
o053dd6l,o053dd6l_45I_2025-01-11,ig8fx7fu,Lab,3.0,0.23,0.0,0.0,3.23,20.0,23.23,116.0,22.0
o053dd6l,o053dd6l_45I_2025-01-11,ig8fx7fu,Lab,3.0,0.23,0.0,0.0,3.23,20.0,23.23,116.0,22.0
o053dd6l,o053dd6l_90L_2025-01-11,jcivweo3,Lab,3.28,0.23,0.0,0.0,3.51,20.0,23.509999999999998,98.0,12.0
o053dd6l,o053dd6l_90L_2025-01-11,jcivweo3,Lab,3.28,0.23,0.0,0.0,3.51,20.0,23.509999999999998,98.0,12.0
o053dd6l,o053dd6l_09A_2025-01-11,b9p2oyxh,Lab,3.4,0.21,0.0,0.0,3.61,20.0,23.61,98.0,24.0
o053dd6l,o053dd6l_09A_2025-01-11,b9p2oyxh,Lab,3.4,0.21,0.0,0.0,3.61,20.0,23.61,98.0,24.0
o053dd6l,o053dd6l_28K_2025-01-11,1tjvco40,Lab,3.26,0.18,0.0,0.0,3.44,20.0,23.44,116.0,2.0
o053dd6l,o053dd6l_28K_2025-01-11,1tjvco40,Lab,3.26,0.18,0.0,0.0,3.44,20.0,23.44,116.0,2.0
o053dd6l,o053dd6l_58Q_2025-01-11,e95l1spb,Lab,3.26,0.21,0.0,0.0,3.47,20.0,23.47,120.0,6.0
o053dd6l,o053dd6l_58Q_2025-01-11,e95l1spb,Lab,3.26,0.21,0.0,0.0,3.47,20.0,23.47,120.0,6.0
o053dd6l,o053dd6l_90R_2025-01-11,t5qu0vdm,Lab,3.23,0.19,0.0,0.0,3.42,20.0,23.42,114.0,4.0
o053dd6l,o053dd6l_90R_2025-01-11,t5qu0vdm,Lab,3.23,0.19,0.0,0.0,3.42,20.0,23.42,114.0,4.0
o053dd6l,o053dd6l_81O_2025-01-11,digjctv8,Lab,3.34,0.25,0.0,0.0,3.59,20.0,23.59,96.0,8.0
o053dd6l,o053dd6l_81O_2025-01-11,digjctv8,Lab,3.34,0.25,0.0,0.0,3.59,20.0,23.59,96.0,8.0
o053dd6l,o053dd6l_21X_2025-01-11,i6h7902c,Lab,3.29,0.11,0.0,0.0,3.4,20.0,23.4,118.0,6.0
o053dd6l,o053dd6l_21X_2025-01-11,i6h7902c,Lab,3.29,0.11,0.0,0.0,3.4,20.0,23.4,118.0,6.0
o053dd6l,o053dd6l_81B_2025-01-11,y4gch5oc,Lab,3.11,0.14,0.0,0.0,3.25,20.0,23.25,112.0,18.0
o053dd6l,o053dd6l_81B_2025-01-11,y4gch5oc,Lab,3.11,0.14,0.0,0.0,3.25,20.0,23.25,112.0,18.0
o053dd6l,o053dd6l_75U_2025-01-11,hiol39ch,Lab,3.02,0.15,0.0,0.0,3.17,20.0,23.17,118.0,14.0
o053dd6l,o053dd6l_75U_2025-01-11,hiol39ch,Lab,3.02,0.15,0.0,0.0,3.17,20.0,23.17,118.0,14.0
o053dd6l,o053dd6l_80R_2025-01-11,gsajvla4,Lab,3.44,0.19,0.0,0.0,3.63,20.0,23.63,114.0,22.0
o053dd6l,o053dd6l_80R_2025-01-11,gsajvla4,Lab,3.44,0.19,0.0,0.0,3.63,20.0,23.63,114.0,22.0
o053dd6l,o053dd6l_28Y_2025-01-11,j9hawfsy,Lab,3.04,0.23,0.0,0.0,3.27,20.0,23.27,114.0,12.0
o053dd6l,o053dd6l_28Y_2025-01-11,j9hawfsy,Lab,3.04,0.23,0.0,0.0,3.27,20.0,23.27,114.0,12.0
o053dd6l,o053dd6l_54D_2025-01-11,yyk0ncfn,Lab,3.39,0.23,0.0,0.0,3.62,20.0,23.62,94.0,22.0
o053dd6l,o053dd6l_54D_2025-01-11,yyk0ncfn,Lab,3.39,0.23,0.0,0.0,3.62,20.0,23.62,94.0,22.0
o053dd6l,o053dd6l_81D_2025-01-11,439rv5ox,Lab,3.39,0.2,0.0,0.0,3.59,20.0,23.59,106.0,16.0
o053dd6l,o053dd6l_81D_2025-01-11,439rv5ox,Lab,3.39,0.2,0.0,0.0,3.59,20.0,23.59,106.0,16.0
o053dd6l,o053dd6l_45F_2025-01-11,7mzbmu1x,Lab,3.22,0.14,0.0,0.0,3.36,20.0,23.36,102.0,14.0
o053dd6l,o053dd6l_45F_2025-01-11,7mzbmu1x,Lab,3.22,0.14,0.0,0.0,3.36,20.0,23.36,102.0,14.0
o053dd6l,o053dd6l_93H_2025-01-11,jr6c1hyp,Lab,3.31,0.23,0.0,0.0,3.54,20.0,23.54,126.0,2.0
o053dd6l,o053dd6l_93H_2025-01-11,jr6c1hyp,Lab,3.31,0.23,0.0,0.0,3.54,20.0,23.54,126.0,2.0
o053dd6l,o053dd6l_21O_2025-01-11,pqtuzmqu,Lab,3.29,0.23,0.0,0.0,3.52,20.0,23.52,112.0,8.0
o053dd6l,o053dd6l_21O_2025-01-11,pqtuzmqu,Lab,3.29,0.23,0.0,0.0,3.52,20.0,23.52,112.0,8.0
o053dd6l,o053dd6l_15P_2025-01-11,bv1iel1u,Lab,3.43,0.18,0.0,0.0,3.61,20.0,23.61,108.0,12.0
o053dd6l,o053dd6l_15P_2025-01-11,bv1iel1u,Lab,3.43,0.18,0.0,0.0,3.61,20.0,23.61,108.0,12.0
strhps7i,strhps7i_66J_2025-01-11,53ev7bla,Lab,3.37,0.24,0.0,0.0,3.61,20.0,23.61,114.0,8.0
strhps7i,strhps7i_66J_2025-01-11,53ev7bla,Lab,3.37,0.24,0.0,0.0,3.61,20.0,23.61,114.0,8.0
strhps7i,strhps7i_70Y_2025-01-11,xzdsb21x,Lab,3.34,0.11,0.0,0.0,3.45,20.0,23.45,94.0,16.0
strhps7i,strhps7i_70Y_2025-01-11,xzdsb21x,Lab,3.34,0.11,0.0,0.0,3.45,20.0,23.45,94.0,16.0
strhps7i,strhps7i_93R_2025-01-11,zwg42h84,Lab,3.32,0.14,0.0,0.0,3.46,20.0,23.46,116.0,12.0
strhps7i,strhps7i_93R_2025-01-11,zwg42h84,Lab,3.32,0.14,0.0,0.0,3.46,20.0,23.46,116.0,12.0
strhps7i,strhps7i_23Z_2025-01-11,9dfxxohp,Lab,3.44,0.21,0.0,0.0,3.65,20.0,23.65,104.0,12.0
strhps7i,strhps7i_23Z_2025-01-11,9dfxxohp,Lab,3.44,0.21,0.0,0.0,3.65,20.0,23.65,104.0,12.0
strhps7i,strhps7i_45D_2025-01-11,9qlv4dmh,Lab,3.31,0.25,0.0,0.0,3.56,20.0,23.56,116.0,6.0
strhps7i,strhps7i_45D_2025-01-11,9qlv4dmh,Lab,3.31,0.25,0.0,0.0,3.56,20.0,23.56,116.0,6.0
strhps7i,strhps7i_62Y_2025-01-11,8y57dr0o,Lab,3.25,0.23,0.0,0.0,3.48,20.0,23.48,120.0,10.0
strhps7i,strhps7i_62Y_2025-01-11,8y57dr0o,Lab,3.25,0.23,0.0,0.0,3.48,20.0,23.48,120.0,10.0
strhps7i,strhps7i_66Q_2025-01-11,vyo8nb3v,Lab,3.14,0.25,0.0,0.0,3.39,20.0,23.39,120.0,14.0
strhps7i,strhps7i_66Q_2025-01-11,vyo8nb3v,Lab,3.14,0.25,0.0,0.0,3.39,20.0,23.39,120.0,14.0
strhps7i,strhps7i_63N_2025-01-11,nbrztqtk,Lab,3.42,0.16,0.0,0.0,3.58,20.0,23.58,100.0,18.0
strhps7i,strhps7i_63N_2025-01-11,nbrztqtk,Lab,3.42,0.16,0.0,0.0,3.58,20.0,23.58,100.0,18.0
strhps7i,strhps7i_26Z_2025-01-11,o9apatfx,Lab,3.23,0.09,0.0,0.0,3.32,20.0,23.32,118.0,12.0
strhps7i,strhps7i_26Z_2025-01-11,o9apatfx,Lab,3.23,0.09,0.0,0.0,3.32,20.0,23.32,118.0,12.0
strhps7i,strhps7i_69W_2025-01-11,0n24t3pq,Lab,3.43,0.2,0.0,0.0,3.63,20.0,23.63,96.0,22.0
strhps7i,strhps7i_69W_2025-01-11,0n24t3pq,Lab,3.43,0.2,0.0,0.0,3.63,20.0,23.63,96.0,22.0
strhps7i,strhps7i_69Z_2025-01-11,0oeqccwy,Lab,3.38,0.16,0.0,0.0,3.54,20.0,23.54,110.0,4.0
strhps7i,strhps7i_69Z_2025-01-11,0oeqccwy,Lab,3.38,0.16,0.0,0.0,3.54,20.0,23.54,110.0,4.0
strhps7i,strhps7i_69G_2025-01-11,m0sxhiae,Lab,3.4,0.25,0.0,0.0,3.65,20.0,23.65,102.0,26.0
strhps7i,strhps7i_69G_2025-01-11,m0sxhiae,Lab,3.4,0.25,0.0,0.0,3.65,20.0,23.65,102.0,26.0
strhps7i,strhps7i_02K_2025-01-11,9gfdkh24,Lab,3.4,0.23,0.0,0.0,3.63,20.0,23.63,108.0,12.0
strhps7i,strhps7i_02K_2025-01-11,9gfdkh24,Lab,3.4,0.23,0.0,0.0,3.63,20.0,23.63,108.0,12.0
strhps7i,strhps7i_55P_2025-01-11,arqn8mzy,Lab,3.2,0.19,0.0,0.0,3.39,20.0,23.39,112.0,22.0
strhps7i,strhps7i_55P_2025-01-11,arqn8mzy,Lab,3.2,0.19,0.0,0.0,3.39,20.0,23.39,112.0,22.0
strhps7i,strhps7i_30H_2025-01-11,fvitq22f,Lab,3.33,0.07,0.0,0.0,3.4,20.0,23.4,118.0,10.0
strhps7i,strhps7i_30H_2025-01-11,fvitq22f,Lab,3.33,0.07,0.0,0.0,3.4,20.0,23.4,118.0,10.0
strhps7i,strhps7i_40W_2025-01-11,y72u0pj6,Lab,3.39,0.16,0.0,0.0,3.55,20.0,23.55,104.0,10.0
